Language_ID	AUTOTYP_area	Longitude	Latitude
west2369	Greater Mesopotamia	53.3	32.9
west2372	Indic	70.347372	35.432631
west2386	Indic	75.3474	30.0948
west2392	Inner Asia	46.569	56.22
west2396	Southeast Asia	99.2057	19.8678
west2397	Southeast Asia	104.754	16.4906
west2398	Southeast Asia	107.166	15.7949
west2402	Inner Asia	99.3112	39.0548
west2408	Indic	80.7006	20.2384
west2409	Southeast Asia	97.4877	18.687
west2414	Indic	86.2899	27.4169
west2415	Indic	85.0563	28.0239
west2417	Southeast Asia	101.418	29.444
west2418	Indic	83.511	28.2462
west2420	Indic	82.7348	28.6521
west2422	Indic	87.2893	27.4265
west2430	Southeast Asia	109.67	28.33
west2435	N Australia	124.66753	-16.10935
west2441	S Australia	133.24621	-24.05052
west2443	S Australia	143.6694397	-34.13829932
west2450	African Savannah	-12.3138	9.52392
west2454	African Savannah	-0.52004	14.2471
west2456	African Savannah	2.03904	6.33455
west2458	African Savannah	24.1012	6.81435
west2465	African Savannah	-2.36423	10.8561
west2466	African Savannah	-4.76482	10.6298
west2488	African Savannah	-8.40954	6.14415
west2500	African Savannah	-12.8009	13.5677
west2513	Oceania	167.807	-15.4281
west2516	Oceania	166.589	-20.4145
west2519	Oceania	177.657	-17.8355
west2535	Oceania	129.833	-8.1804
west2538	Oceania	134.168	-6.62046
west2541	Oceania	123.298	-8.49669
west2548	Oceania	128.585	-7.12065
west2555	Oceania	124.825	7.6682
west2557	Oceania	122.341	7.79964
west2559	Oceania	121.026	12.8227
west2560	Southeast Asia	116.124	6.00631
west2563	Southeast Asia	114.523	3.4667
west2564	Southeast Asia	114.528	3.9815
west2594	Interior New Guinea	138.217	-3.77127
west2599	Interior New Guinea	143.73	-6.32097
west2600	Oceania	127.63	0.45332
west2615	Basin and Plains	-110.123	33.8574
west2616	N Coast Asia	166	55.2
west2618	E North America	-96.148	64.3486
west2624	Mesoamerica	-98.7711	21.3711
west2630	E North America	-72.6511	46.1381
west2631	Mesoamerica	-102.154	19.5392
west2632	Basin and Plains	-107.517	34.9733
west2635	Mesoamerica	-91.8421	15.5932
west2640	Andean	-64.1662	-20.2819
west2643	Mesoamerica	-98.2096	17.3003
west2644	Mesoamerica	-97.3244	16.2495
west2650	Southeast Asia	104.026	12.4771
west2651	NE South America	-72.6507	6.90704
west2721	Greater Abyssinia	36.7365	8.81391
west2760	Greater Abyssinia	53.384	12.548
west2763	Greater Mesopotamia	36.484	33.8162
west2777	Mesoamerica	-88.04	15.427
west2778	Mesoamerica	-104.9	22.6
west2861	S Africa	33.99	0.08
west2864	E North America	-50.8458	68.9635
west2873	Indic	93.1364474	27.6808861
weta1242	Oceania	167.545897	-14.366666
wewa1238	Southeast Asia	96.540526	19.020577
wewe1238	African Savannah	-8.40234	6.36463
weyt1237	Greater Abyssinia	35.63369	11.94153
whit1266	Southeast Asia	104.66	22.726
whit1267	Southeast Asia	105.07	23.0196
whit1269	Oceania	169.381	-19.5019
wiar1238	N Coast New Guinea	143.756	-3.63409
wich1260	Basin and Plains	-98.1831	35.0665
wich1262	SE South America	-63.5971	-21.988
wich1263	SE South America	-61.9117	-24.2189
wich1264	SE South America	-62.1757	-23.1633
wika1238	N Australia	141.557	-13.6835
wike1239	N Australia	141.858	-13.846
wiki1239	N Australia	142.781	-14.1273
wikk1239	N Australia	142.005	-14.2649
wikm1246	N Australia	141.925	-14.058
wikm1247	N Australia	141.81611	-13.98051
wikn1245	N Australia	141.532	-13.8691
wikn1246	N Australia	141.599	-13.4957
wila1240	N Australia	126.6	-14.9105
winj1235	N Australia	124.539184	-15.355178
wint1259	California	-122.445	39.7176
winy1241	African Savannah	-2.97518	11.8239
wipi1242	S New Guinea	143.064	-8.79741
wira1260	S Australia	131.719	-31.6356
wira1262	S Australia	145.994	-34.0742
wira1264	NE South America	-59.4769	-9.30537
wira1265	S Australia	134	-32
wiru1244	Interior New Guinea	144.214	-6.35863
wiyo1248	California	-122.952	39.2492
wocc1242	E North America	-77.985987	35.379075
woga1249	N Coast New Guinea	142.401	-4.22936
woge1237	N Coast New Guinea	144.089	-3.20238
woii1237	N Coast New Guinea	135.484	-1.62746
woiw1237	S Australia	145.5879962	-37.64264501
woje1238	African Savannah	-7.6104	9.72582
wola1242	Greater Abyssinia	37.7537	6.32668
wola1243	Interior New Guinea	136.703	-3.41642
wola1253	Greater Abyssinia	38.14	8.23
wole1240	Oceania	143.916	7.37957
woli1241	Oceania	122.67	-5.33
woly1239	N Australia	126.22155	-15.557223
womn1235	African Savannah	12.4533	8.92708
womo1238	N Coast New Guinea	141.83	-2.92
womp1235	N Coast New Guinea	142.87	-3.5332
wong1246	S Australia	143.19619	-27.10149
wong1247	S Africa	20.5054	-5.73837
wood1236	E North America	-99	57
wori1245	S Australia	152.107	-32.4806
wori1246	N Coast New Guinea	136.519	-2.37997
woro1256	African Savannah	-6.72244	8.23453
woro1258	N Australia	125.155876	-15.82429
worr1237	N Australia	124.881218	-15.612781
wota1240	Indic	71.090876	34.958246
wotj1234	S Australia	141.41791	-35.82105
wotu1240	Oceania	120.9	-2.59593
woun1238	Andean	-78	8.5
wuch1236	Southeast Asia	119.682	29.8621
wudi1238	Southeast Asia	102.48	25.48
wudu1238	African Savannah	1.53522	7.57619
wuha1234	Southeast Asia	114.305649	30.624086
wulg1239	S Australia	146.3453957	-19.85103121
wuli1242	S Australia	149.843	-24.415
wuln1239	N Australia	131.261	-12.3022
wulu1243	Inner Asia	87.4226688	43.8216271
wulw1234	N Australia	131.830997	-13.817802
wumb1241	African Savannah	9.0802600000000009	4.24717
wumb1242	S Africa	12.264	-2.39234
wume1235	Southeast Asia	103.646	27.574
wuna1248	Southeast Asia	110.473	27.9649
wuna1249	N Australia	125.72	-14.8347
wurl1240	N Australia	127.52	-16.15
wurr1238	N Australia	132.303	-11.364
wusa1235	Southeast Asia	102.367	25.7707
wush1238	African Savannah	10.6035	6.07415
wusi1237	Oceania	166.696	-15.2786
wuth1237	N Australia	143.0879	-11.971
wutu1241	Inner Asia	101.957	35.269
wutu1244	N Coast New Guinea	141.104	-2.64636
wuum1239	S Africa	15.72	-4.27
wuvu1239	N Coast New Guinea	142.851	-1.73938
wuzl1236	African Savannah	14.1378	10.955
wyan1247	E North America	-77.5	44.33
wymy1235	Europe	19.15195	49.91617
xaas1235	African Savannah	-10.95	14.1
xada1235	Mesoamerica	-96.0318	15.8822
xakr1238	NE South America	-47	-19
xamm1241	S Africa	20.1733	-31.7612
xamt1239	Greater Abyssinia	38.8352	12.4479
xana1235	Mesoamerica	-96.1927	15.9748
xara1243	Oceania	166.376	-21.8223
xara1244	Oceania	165.996	-21.7034
xava1240	NE South America	-52.4367	-14.3017
xegw1238	S Africa	30.4028	-26.3407
xere1240	NE South America	-48.2629	-9.59426
xeta1241	SE South America	-52.2266	-24.9408
xhos1239	S Africa	28.0769	-31.0389
xiam1236	Southeast Asia	118.08918	24.49421
xian1249	Southeast Asia	97.9052	24.5458
xian1250	Southeast Asia	100.4478932	25.5313657
xian1251	Southeast Asia	111.47112	27.66847
xian1253	Southeast Asia	108.960571	34.228154
xian1254	Southeast Asia	112.7688127	27.8482649
xian1255	Southeast Asia	114.098396	22.422645
xibe1242	Inner Asia	81.0034	43.5854
xico1235	Mesoamerica	-97.7463	20.6532
xinc1242	Mesoamerica	-90.380259	14.083301
xinc1243	Mesoamerica	-89.790974	14.194497
xinc1245	Mesoamerica	-90.358486	14.126921
xinc1246	Mesoamerica	-90.416651	14.069981
xinc1247	Mesoamerica	-89.8235	14.3103
xing1248	NE South America	-52.321	-4.13463
xini1234	Inner Asia	101.776886	36.671283
xink1235	Mesoamerica	-90.256519	14.341898
xion1234	Inner Asia	103.39	44.61
xipa1240	NE South America	-49.948	-4.133
xipi1238	NE South America	-68.8333	-8.74999
xiri1242	S Africa	18.63332	-32.72545
xiri1243	NE South America	-63.452927	0.83868
xish1235	Southeast Asia	100.711	24.8709
xiyu1235	Southeast Asia	99.584	22.499
xoch1238	Mesoamerica	-98.44988	17.38134
xoco1235	NE South America	-38.6336387	-7.633768
xokl1240	SE South America	-49.5886	-26.9217
xooo1239	S Africa	19.15	-23.59
xuku1239	NE South America	-37.0869089	-8.6606156
xuzh1234	Southeast Asia	99.112244	25.344026
xwel1235	African Savannah	2.02985	6.41342
yaak1241	S Africa	37.1008	0.46863
yaba1248	NE South America	-66.276	5.32692
yaba1249	NE South America	-65.5	0.58332
yabe1254	N Coast New Guinea	147.81	-6.67052
yabe1255	N Coast New Guinea	145.361	-4.90868
yabo1240	N Coast New Guinea	146.2065	-5.61718
yabu1234	S Australia	145.23209	-35.76116
yace1238	African Savannah	8.84077	6.84259
yadh1237	N Australia	142.725	-11.314
yaey1239	Oceania	123.801	24.3401
yafi1240	N Coast New Guinea	140.897	-3.39765
yaga1256	S Australia	152.4602773	-27.87647555
yaga1260	Interior New Guinea	145.388	-6.32432
yaga1262	S Australia	152.46028	-27.87648
yagn1238	Indic	69.2422	39.1486
yago1240	N Coast New Guinea	146.603	-5.74049
yagu1244	NE South America	-72.2186	-3.42913
yagw1240	Interior New Guinea	145.854	-7.14042
yaha1247	N Coast New Guinea	142.4	-3.73035
yaha1248	N Coast New Guinea	132.096	-1.94317
yahu1241	NE South America	-70.478211	-0.505365
yaka1269	S Africa	16.775	-5.984
yaka1272	S Africa	17.2713	3.6515
yaka1274	S Africa	13.3637	-3.73301
yaka1275	S New Guinea	149.982	-10.0852
yaka1277	Oceania	122.021729	6.531023
yaki1237	Basin and Plains	-120.756	46.2655
yakk1236	Indic	87.9306	27.3714
yako1252	S Africa	22.1702	4.1651
yaku1245	Inner Asia	133.98031	61.69744
yala1242	NE South America	-59.9925	-13.2396
yala1262	S Australia	139.511	-21.731
yala1263	African Savannah	8.60748	6.73852
yala1266	Oceania	129.315	-3.3619
yala1267	Mesoamerica	-96.2183	17.2134
yale1246	N Coast New Guinea	141.566	-3.79762
yalu1240	African Savannah	-11.2836	9.97186
yama1260	Interior New Guinea	146.817	-7.05687
yama1264	SE South America	-68.2648	-55.2748
yamb1251	African Savannah	11.07711	6.535505
yamb1252	African Savannah	10.9369	4.83615
yamb1254	N Coast New Guinea	142.763	-3.50624
yamb1255	S Africa	17.11304	1.90029
yamb1257	N Coast New Guinea	145.5701	-4.77103
yamd1240	Oceania	131.44	-7.73722
yame1242	NE South America	-73.6667	-4.16666
yami1254	Oceania	121.544	22.055
yami1256	NE South America	-71.5964	-9.8846
yamn1237	N Coast New Guinea	139.206	-2.09118
yamo1246	S Africa	22.3073	-0.24248
yamp1242	Indic	87.0441	27.6322
yamp1243	Indic	87.1309	27.6069
yana1271	California	-121.608	39.2769
yana1272	Andean	-76.5314	-10.4929
yand1251	S Australia	140.5134756	-21.23270508
yand1253	S Australia	140.583	-28.4744
yand1257	African Savannah	-3.15	14.63
yand1261	S Australia	145.647382	-24.746981
yane1238	Andean	-75.315	-10.5454
yang1286	Southeast Asia	106.393188	23.091864
yang1288	N Australia	132.52	-14.4964
yang1289	S Africa	19.0108	2.81523
yang1290	African Savannah	10.2881	9.44956
yang1292	S Africa	13.0213	-1.92218
yang1293	African Savannah	11.0277	4.41971
yang1295	N Coast New Guinea	142.45	-3.53
yang1296	N Coast New Guinea	142.527	-3.55
yang1297	N Coast New Guinea	142.48152	-3.51156
yang1298	N Coast New Guinea	145.858	-5.52697
yang1301	Southeast Asia	94.2543	18.524
yang1304	Southeast Asia	99.046326	25.22482
yang1305	N Australia	141.846	-12.032
yang1306	Southeast Asia	119.209227	32.4171449
yang1307	Southeast Asia	111.966667	21.7895612
yang1309	Southeast Asia	96.13867	16.78599
yank1247	S Australia	133.577	-26.4064
yann1237	N Australia	134.877	-12.0853
yano1261	NE South America	-64.8781	1.67967
yano1262	NE South America	-62.8522	2.48999
yano1269	NE South America	-62.3009	1.3021
yans1239	S Africa	18.2341	-3.8231
yany1243	N Australia	136.055	-15.7621
yaoa1239	NE South America	-61.810199	10.125673
yaoo1241	S Africa	35.2387	-13.6119
yaos1235	S New Guinea	138.582	-5.61024
yaou1238	African Savannah	-5.57851	6.95282
yape1248	Oceania	138.125	9.55811
yapu1240	N Coast New Guinea	142.436	-3.47256
yaqa1246	S New Guinea	139.249	-6.66632
yaqu1251	Mesoamerica	-110.681	29.9446
yara1250	N Coast New Guinea	145.454	-4.93943
yara1254	S Australia	139.20543	-35.5756
yard1234	S Australia	141.77353	-29.79543
yare1248	S New Guinea	148.605	-9.50651
yare1249	Mesoamerica	-96.7052	17.3406
yari1235	NE South America	-74.3715	1.43017
yarl1236	S Australia	140.9591946	-29.49049805
yarl1238	S Australia	139.58436	-25.83705
yaro1235	NE South America	-62.230225	1.720201
yars1234	N Coast New Guinea	139.472	-2.21222
yaru1255	NE South America	-52.8	-11.6333
yaru1257	NE South America	-62	-10.25
yasa1242	African Savannah	10.678	2.06043
yate1242	Mesoamerica	-96.198	17.2888
yatz1235	Mesoamerica	-96.284	17.1869
yaul1241	N Coast New Guinea	143.993	-4.39912
yaum1237	N Coast New Guinea	146.841	-6.08274
yaum1238	S Africa	21.881345	-15.821495
yaur1239	Interior New Guinea	134.879	-3.32519
yaus1235	N Coast New Guinea	141.974	-3.4663
yaut1235	Mesoamerica	-95.92825	16.44147
yauy1235	Andean	-75.7659	-13.1144
yavi1244	NE South America	-67.438886	2.9248440000000002
yawa1258	S Australia	140.871	-26.7334
yawa1260	NE South America	-71.8199	-8.87563
yawa1261	NE South America	-53.4236	-12.5104
yawe1241	Interior New Guinea	145.359	-6.1868
yawi1238	N Coast New Guinea	142.112	-4.58133
yawi1239	N Australia	124.529665	-15.348087
yawu1244	N Australia	122.693	-18.004
yaww1238	Southeast Asia	94.8333	21.6
yayg1236	S Australia	153.18784362556	-29.686722970453
yazg1240	Indic	71.565	38.2801
yecu1235	Mesoamerica	-96.8741	20.1765
yeii1239	S New Guinea	140.863	-7.87489
yekh1238	African Savannah	6.44919	7.10204
yeko1240	S New Guinea	147.463	-7.86248
yela1238	S Africa	22.5891	-2.46204
yele1255	S New Guinea	154.127	-11.3796
yelm1242	S New Guinea	139.32	-7.93
yelo1243	N Coast New Guinea	142.808	-4.09907
yemb1246	African Savannah	10.0214	5.47421
yeme1237	Greater Mesopotamia	44.200281	15.354531
yems1235	Greater Abyssinia	37.4412	7.79821
yend1240	African Savannah	12.1396	9.0159
yend1241	African Savannah	11.8	9
yeni1236	Europe	8.47267	48.2483
yeni1253	African Savannah	11.5392	6.48954
yera1243	N Coast New Guinea	142.947	-4.28828
yere1243	N Coast New Guinea	134.656	-3.01713
yero1238	Southeast Asia	105.754	23.342
yeru1240	Indic	81.9748	17.3702
yesk1239	African Savannah	7.97913	9.05454
yess1239	N Coast New Guinea	142.574	-4.15721
yetf1238	Interior New Guinea	140.653	-4.05884
yeva1238	Greater Mesopotamia	35.1084	31.801
yeyi1239	S Africa	23.6088	-18.9178
yidd1241	Greater Mesopotamia	34.7818	31.7342
yidg1240	Indic	71.5077	36.014
yidi1250	N Australia	145.876	-17.1332
yila1234	Oceania	121.574283	24.381274
yill1241	N Coast New Guinea	142.178	-3.46501
yima1235	N Coast New Guinea	143.700473	-4.94491
yima1243	N Coast New Guinea	143.572	-4.71731
yima1244	N Coast New Guinea	143.673827	-4.883724
yima1245	N Coast New Guinea	143.562895	-4.639499
yima1246	N Coast New Guinea	143.419463	-4.295923
yimc1240	Southeast Asia	94.8087	25.7675
yinb1236	Southeast Asia	97.2134	19.0383
yinc1238	Southeast Asia	97.9166	20.0833
yinc1239	Southeast Asia	106.240082	38.546662
yind1247	S Australia	117.001	-21.5379
yind1248	S Australia	137.5894	-19.24252
yine1238	NE South America	-73.3087	-11.1086
ying1247	S Australia	115.58	-25.4446
ying1249	Southeast Asia	115.3468074	30.7462984
yinh1234	S Australia	117.5628	-22.9178
yint1235	Southeast Asia	97.3368	18.9378
yinw1236	N Australia	142.7036225	-12.52068956
yira1239	S Australia	143.9625916	-20.65810118
yiry1245	N Australia	141.767	-15.1117
yiss1240	N Coast New Guinea	141.88	-3.57371
yith1234	S Australia	144.22	-33.89
yiwo1237	African Savannah	9.78757	8.97395
yoba1237	S New Guinea	149.283	-10.2167
yoco1235	African Savannah	-5.12242	5.40126
yoga1237	Oceania	121.718	16.7015
yogy1234	Southeast Asia	110.368664	-7.800018
yoid1240	N Coast New Guinea	145.758	-4.94044
yoke1238	N Coast New Guinea	138.028	-1.68798
yoku1256	California	-119.721	36.3167
yoln1234	N Australia	136.816667	-12.283333
yolo1241	Mesoamerica	-98.6293	16.8059
yomb1244	S Africa	12.9657	-5.1263
yomm1242	African Savannah	1.81099	9.87186
yona1241	Oceania	122.99075	24.44997
yonc1234	Alaska-Oregon	-123.466	43.568
yong1270	Southeast Asia	100.9	27.8
yong1275	Southeast Asia	108	22.8
yong1276	Southeast Asia	108.15	23.1
yong1277	Southeast Asia	98.97646	18.38726
yong1280	S New Guinea	141.213	-6.42956
yong1283	Southeast Asia	112.07482	23.71539
yopn1238	N Coast New Guinea	146.661	-5.94085
yora1241	NE South America	-72.0409	-11.3704
yoro1243	N Coast Asia	128.428	27.0407
yort1237	S Australia	145.01	-35.9
yoru1245	African Savannah	3.67225	7.15345
yoru1246	African Savannah	3.66	7.15
yosa1234	Southeast Asia	95.7566	25.4364
yoso1238	Mesoamerica	-97.772669	17.427198
yoso1239	Mesoamerica	-97.579	16.874
yott1234	African Savannah	11.672759	9.160993
youj1238	Southeast Asia	106.9	23.75
youl1235	Southeast Asia	101.057	22.0473
youn1235	Southeast Asia	110.474	25.7638
yout1234	N Coast New Guinea	146.5823	-5.8354
yoyy1238	Southeast Asia	104.785	17.6215
yuag1237	Oceania	164.51	-20.5664
yuca1236	Mesoamerica	-89	20.5
yuca1254	Mesoamerica	-88.9567	18.7757
yuch1247	E North America	-86.75	35.75
yuci1234	Southeast Asia	112.5650222	37.6394177
yucu1249	Mesoamerica	-97.782372	17.03036
yucu1250	Mesoamerica	-97.4285	17.2832
yucu1251	Mesoamerica	-97.89151	17.63409
yucu1253	NE South America	-71.0033	-0.76075
yucu1254	Mesoamerica	-97.918183	17.237432
yuec1235	Southeast Asia	113	23
yuet1238	Southeast Asia	115.8903375	24.3522958
yuga1244	S Australia	153.082	-27.803
yugh1239	Inner Asia	89.7479	60.8778
yugh1240	Inner Asia	89.74791	60.87784
yugo1238	Europe	17.5193	45.3912
yuhu1238	NE South America	-69.8079	0.2485
yuka1240	Inner Asia	162.958525	68.051787
yuki1243	California	-123.296	39.8389
yukp1241	NE South America	-73.0557	9.67534
yuku1243	African Savannah	9.9777	6.9183
yulp1239	S Australia	122.370316	-18.923519
yulu1243	African Savannah	23.6166	8.04124
yunl1238	Southeast Asia	99.0352884	25.9223745
yupu1235	N Australia	141.847	-12.004
yuqu1240	NE South America	-64.9438	-16.7875
yura1255	NE South America	-65.1224	-16.7479
yuro1248	California	-123.824	41.3262
yuru1243	Andean	-76.522636	3.436864
yuru1263	NE South America	-69.6955	0.735585
yuru1264	S Australia	147.361	-19.836
yuta1240	Mesoamerica	-97.2293	17.0311
yuwa1242	S Australia	147.923684	-29.758184
yuwa1244	NE South America	-65.4267	5.63879
zaac1239	Mesoamerica	-96.82337	17.00245
zaba1237	Oceania	158.753	-7.74311
zaca1241	Mesoamerica	-97.8974	20.0581
zaca1242	Mesoamerica	-97.3069	16.08
zagh1240	African Savannah	23.4626	17.4842
zaiw1241	Southeast Asia	98.3643	24.1726
zakh1243	Indic	97.022	28.129
zaks1239	African Savannah	9.23333	9.73333
zamb1239	S Africa	28.9898	-15.5134
zamb1245	S Africa	18.3	1.25
zamu1245	SE South America	-59.439698	-18.910444
zana1238	S Africa	34.0542	-2.26367
zand1248	S Africa	26.7157	4.62047
zang1248	Indic	77.4013	33.2397
zang1249	African Savannah	19.1416	10.5885
zang1255	African Savannah	9.74694	10.2284
zani1235	Mesoamerica	-97.2876	16.6804
zapa1253	NE South America	-76.364	-1.99871
zara1247	S Africa	38.9258	-6.87705
zara1252	African Savannah	9.57	10.28
zari1242	African Savannah	9.40332	9.71269
zarm1239	African Savannah	2.41173	12.8554
zarp1238	Europe	4.38771	45.5627
zauz1238	Southeast Asia	98.8634	26.4572
zaye1235	Southeast Asia	96.908	20.16
zays1235	Greater Abyssinia	37.3409	5.83747
zayy1238	Greater Abyssinia	38.8258	8.01148
zaza1245	Oceania	159.255	-8.18719
zbua1234	Southeast Asia	101.7048	32.1506
zeem1242	African Savannah	9.28934	9.95001
zeeu1238	Europe	3.85428	51.4981
zefr1234	Greater Mesopotamia	52.11667	32.80592
zemb1238	S Africa	13.4424	-17.2958
zeme1240	Southeast Asia	93.6463	25.3499
zemi1238	Indic	70.751132	34.888325
zena1237	Interior New Guinea	146.546	-6.93858
zena1248	African Savannah	-16.1711	16.82
zenz1235	Mesoamerica	-97.45546	16.52799
zhab1238	Southeast Asia	100.983	30.7416
zhan1239	Indic	81.3125	31.066667
zhan1240	Southeast Asia	117.416667	25.283333
zhen1241	Southeast Asia	113.639374	34.807715
zhen1242	Southeast Asia	119.2778522	25.2474987
zhir1238	African Savannah	7.93	9.55
zhoa1238	African Savannah	10.16651	6.53614
zhon1235	Southeast Asia	103.44179	32.43582
zhou1234	Southeast Asia	100.0987848	25.8958633
ziaa1250	S New Guinea	147.579	-7.95814
zial1235	African Savannah	-9.51	8.43
zigu1242	S Africa	38.4114	-5.61864
zigu1244	S Africa	38.41138	-5.61864
zima1244	S New Guinea	141.452	-7.3701
zimb1247	S Africa	31.0216	-17.9128
zimb1251	S Africa	26.6083	-4.013
zinz1238	S Africa	32.1755	-2.64132
zire1240	Oceania	165.482	-21.6544
zire1244	African Savannah	18.5374	12.2275
ziri1239	African Savannah	8.72792	10.5218
zizi1238	African Savannah	13.5233	10.4689
zlar1234	Indic	98.135713	29.783701
zoee1240	NE South America	-55.50746	-1.77208
zokh1238	Southeast Asia	104.8	23.8
zoog1238	Mesoamerica	-96.3433	17.2016
zoro1242	Greater Mesopotamia	54.4469	31.8161
zotu1235	Southeast Asia	93.29	22.5298
zouu1235	Southeast Asia	93.9253	24.0649
zula1235	S Africa	26.74	-4.584
zulg1242	African Savannah	14.0578	10.827
zull1239	African Savannah	9.56667	10.2
zulu1248	S Africa	30.2	-28.9
zuma1239	African Savannah	14.44451	10.55798
zumb1240	African Savannah	9.9683	10.827
zuni1245	Basin and Plains	-108.782	35.0056
zuoj1238	Southeast Asia	106.9	22.4
zyph1238	Southeast Asia	93.264	22.524
3adt1234	NA	NA	NA
aala1237	NA	NA	NA
aant1238	NA	NA	NA
aari1238	NA	NA	NA
aari1240	NA	NA	NA
aasd1234	NA	NA	NA
aata1238	NA	NA	NA
abaa1238	NA	NA	NA
abab1239	NA	NA	NA
abab1240	NA	NA	NA
abad1240	NA	NA	NA
abad1242	NA	NA	NA
abad1243	NA	NA	NA
abai1239	NA	NA	NA
abaj1234	NA	NA	NA
abak1242	NA	NA	NA
abak1243	NA	NA	NA
abal1238	NA	NA	NA
abam1239	NA	NA	NA
aban1243	NA	NA	NA
aban1245	NA	NA	NA
abar1239	NA	NA	NA
abaw1238	NA	NA	NA
abay1238	NA	NA	NA
abbe1238	NA	NA	NA
abbr1238	NA	NA	NA
abch1234	NA	NA	NA
abed1238	NA	NA	NA
abee1243	NA	NA	NA
abel1234	NA	NA	NA
aben1247	NA	NA	NA
aben1248	NA	NA	NA
aben1250	NA	NA	NA
abgu1238	NA	NA	NA
abie1238	NA	NA	NA
abig1238	NA	NA	NA
abil1238	NA	NA	NA
abin1242	NA	NA	NA
abka1238	NA	NA	NA
abkh1242	NA	NA	NA
abkh1243	NA	NA	NA
able1237	NA	NA	NA
abob1234	NA	NA	NA
aboo1241	NA	NA	NA
aboo1242	NA	NA	NA
abou1238	NA	NA	NA
abra1237	NA	NA	NA
abru1239	NA	NA	NA
absh1238	NA	NA	NA
abua1243	NA	NA	NA
abuj1237	NA	NA	NA
abul1238	NA	NA	NA
abun1253	NA	NA	NA
abun1254	NA	NA	NA
abun1255	NA	NA	NA
abus1238	NA	NA	NA
abuz1234	NA	NA	NA
abya1234	NA	NA	NA
abzh1238	NA	NA	NA
acad1238	NA	NA	NA
acat1240	NA	NA	NA
acch1238	NA	NA	NA
acha1252	NA	NA	NA
ache1247	NA	NA	NA
achi1247	NA	NA	NA
achi1255	NA	NA	NA
achi1258	NA	NA	NA
acht1239	NA	NA	NA
achu1249	NA	NA	NA
acii1238	NA	NA	NA
acod1234	NA	NA	NA
acom1246	NA	NA	NA
acro1240	NA	NA	NA
adaa1238	NA	NA	NA
adae1234	NA	NA	NA
adam1254	NA	NA	NA
adam1257	NA	NA	NA
adam1260	NA	NA	NA
adan1249	NA	NA	NA
adan1250	NA	NA	NA
adan1252	NA	NA	NA
adar1242	NA	NA	NA
addi1234	NA	NA	NA
aden1241	NA	NA	NA
aden1242	NA	NA	NA
ader1239	NA	NA	NA
adew1237	NA	NA	NA
adga1237	NA	NA	NA
adha1237	NA	NA	NA
adho1241	NA	NA	NA
adho1242	NA	NA	NA
adib1240	NA	NA	NA
adid1237	NA	NA	NA
adie1238	NA	NA	NA
adih1238	NA	NA	NA
adij1237	NA	NA	NA
adim1238	NA	NA	NA
adiv1238	NA	NA	NA
adiy1237	NA	NA	NA
adja1238	NA	NA	NA
adju1239	NA	NA	NA
adku1239	NA	NA	NA
admi1239	NA	NA	NA
adom1238	NA	NA	NA
adoo1237	NA	NA	NA
adoy1238	NA	NA	NA
adun1238	NA	NA	NA
aduu1238	NA	NA	NA
adze1241	NA	NA	NA
adzh1238	NA	NA	NA
aegi1237	NA	NA	NA
aeol1234	NA	NA	NA
aequ1239	NA	NA	NA
aewa1238	NA	NA	NA
afaa1238	NA	NA	NA
afas1238	NA	NA	NA
afen1234	NA	NA	NA
affa1240	NA	NA	NA
affi1239	NA	NA	NA
afgh1238	NA	NA	NA
afgh1240	NA	NA	NA
afgh1241	NA	NA	NA
afhe1238	NA	NA	NA
afik1238	NA	NA	NA
afor1239	NA	NA	NA
afri1271	NA	NA	NA
afri1272	NA	NA	NA
afri1273	NA	NA	NA
afri1275	NA	NA	NA
afri1276	NA	NA	NA
afro1255	NA	NA	NA
afro1259	NA	NA	NA
afro1260	NA	NA	NA
afsh1238	NA	NA	NA
afsh1239	NA	NA	NA
agaa1241	NA	NA	NA
agal1241	NA	NA	NA
agam1238	NA	NA	NA
agan1234	NA	NA	NA
agan1235	NA	NA	NA
agar1249	NA	NA	NA
agar1250	NA	NA	NA
agau1239	NA	NA	NA
agay1235	NA	NA	NA
agba1238	NA	NA	NA
agbi1234	NA	NA	NA
agbo1241	NA	NA	NA
agbo1242	NA	NA	NA
agee1238	NA	NA	NA
aghe1240	NA	NA	NA
aghe1241	NA	NA	NA
agho1238	NA	NA	NA
aghu1259	NA	NA	NA
agii1244	NA	NA	NA
agiy1234	NA	NA	NA
agne1238	NA	NA	NA
agoa1234	NA	NA	NA
agob1245	NA	NA	NA
agoi1244	NA	NA	NA
agoi1245	NA	NA	NA
agon1238	NA	NA	NA
agra1238	NA	NA	NA
agua1254	NA	NA	NA
aguf1237	NA	NA	NA
agul1243	NA	NA	NA
agul1244	NA	NA	NA
agul1245	NA	NA	NA
aguo1238	NA	NA	NA
aguu1241	NA	NA	NA
aguu1242	NA	NA	NA
agwa1246	NA	NA	NA
ahaf1238	NA	NA	NA
ahea1235	NA	NA	NA
ahea1240	NA	NA	NA
ahei1238	NA	NA	NA
ahir1242	NA	NA	NA
ahkk1235	NA	NA	NA
ahou1236	NA	NA	NA
ahua1238	NA	NA	NA
ahva1234	NA	NA	NA
ahwa1239	NA	NA	NA
aial1237	NA	NA	NA
aian1241	NA	NA	NA
aibo1237	NA	NA	NA
aiew1238	NA	NA	NA
aigo1239	NA	NA	NA
